edad,edad2,educ,ingreso_total_familiar,num_miembros_hogar,horastrab,pobre,AÑO,ITF
13.0,169.0,8.0,1478016.8235236749,3,,0,2005,830
40.0,1600.0,13.0,4451857.902179744,6,,0,2005,2500
36.0,1296.0,13.0,4451857.902179744,6,,0,2005,2500
14.0,196.0,9.0,4451857.902179744,6,,0,2005,2500
11.0,121.0,6.0,4451857.902179744,6,,0,2005,2500
4.0,16.0,0.0,4451857.902179744,6,,0,2005,2500
2.0,4.0,0.0,4451857.902179744,6,,0,2005,2500
61.0,3721.0,8.0,605452.6746964451,3,,1,2005,340
56.0,3136.0,8.0,605452.6746964451,3,,1,2005,340
83.0,6889.0,,605452.6746964451,3,,1,2005,340
74.0,5476.0,13.0,534222.9482615693,2,,0,2005,300
70.0,4900.0,8.0,534222.9482615693,2,,0,2005,300
48.0,2304.0,8.0,587645.2430877262,5,,1,2005,330
12.0,144.0,8.0,587645.2430877262,5,,1,2005,330
10.0,100.0,6.0,587645.2430877262,5,,1,2005,330
8.0,64.0,4.0,587645.2430877262,5,,1,2005,330
5.0,25.0,,587645.2430877262,5,,1,2005,330
46.0,2116.0,16.0,1424594.528697518,4,,0,2005,800
45.0,2025.0,19.0,1424594.528697518,4,,0,2005,800
22.0,484.0,15.0,1424594.528697518,4,,0,2005,800
14.0,196.0,9.0,1424594.528697518,4,,0,2005,800
43.0,1849.0,12.0,1157483.0545667333,4,,0,2005,650
16.0,256.0,9.0,1157483.0545667333,4,,0,2005,650
14.0,196.0,8.0,1157483.0545667333,4,,0,2005,650
7.0,49.0,2.0,1157483.0545667333,4,,0,2005,650
45.0,2025.0,13.0,623260.1063051642,4,,1,2005,350
42.0,1764.0,19.0,623260.1063051642,4,,1,2005,350
15.0,225.0,10.0,623260.1063051642,4,,1,2005,350
11.0,121.0,6.0,623260.1063051642,4,,1,2005,350
33.0,1089.0,19.0,4451857.902179744,2,,0,2005,2500
24.0,576.0,17.0,4451857.902179744,2,,0,2005,2500
23.0,529.0,16.0,534222.9482615693,1,,0,2005,300
62.0,3844.0,16.0,6499712.537182426,1,,0,2005,3650
74.0,5476.0,19.0,2172506.656263715,1,,0,2005,1220
44.0,1936.0,23.0,3561486.321743795,1,,0,2005,2000
56.0,3136.0,12.0,2279351.245916029,3,,0,2005,1280
53.0,2809.0,13.0,2279351.245916029,3,,0,2005,1280
23.0,529.0,16.0,2279351.245916029,3,,0,2005,1280
72.0,5184.0,8.0,1210905.3493928902,2,,0,2005,680
66.0,4356.0,8.0,1210905.3493928902,2,,0,2005,680
80.0,6400.0,8.0,1278573.5895060224,1,,0,2005,718
37.0,1369.0,13.0,623260.1063051642,2,,0,2005,350
11.0,121.0,6.0,623260.1063051642,2,,0,2005,350
30.0,900.0,9.0,1780743.1608718976,5,60.0,0,2005,1000
26.0,676.0,9.0,1780743.1608718976,5,61.0,0,2005,1000
6.0,36.0,2.0,1780743.1608718976,5,,0,2005,1000
5.0,25.0,2.0,1780743.1608718976,5,,0,2005,1000
3.0,9.0,,1780743.1608718976,5,,0,2005,1000
52.0,2704.0,8.0,890371.5804359488,2,,0,2005,500
52.0,2704.0,10.0,890371.5804359488,2,,0,2005,500
39.0,1521.0,17.0,0.0,4,,1,2005,0
16.0,256.0,11.0,0.0,4,,1,2005,0
14.0,196.0,9.0,0.0,4,,1,2005,0
8.0,64.0,4.0,0.0,4,,1,2005,0
24.0,576.0,15.0,1424594.528697518,1,,0,2005,800
56.0,3136.0,6.0,4042286.9751792075,7,,0,2005,2270
55.0,3025.0,6.0,4042286.9751792075,7,,0,2005,2270
23.0,529.0,13.0,4042286.9751792075,7,,0,2005,2270
24.0,576.0,13.0,4042286.9751792075,7,40.0,0,2005,2270
23.0,529.0,13.0,4042286.9751792075,7,12.0,0,2005,2270
1.0,1.0,0.0,4042286.9751792075,7,,0,2005,2270
25.0,625.0,12.0,4042286.9751792075,7,,0,2005,2270
35.0,1225.0,19.0,2920418.783829912,1,,0,2005,1640
72.0,5184.0,19.0,890371.5804359488,4,,1,2005,500
23.0,529.0,,890371.5804359488,4,,1,2005,500
23.0,529.0,,890371.5804359488,4,,1,2005,500
23.0,529.0,,890371.5804359488,4,,1,2005,500
65.0,4225.0,13.0,4095709.2700053644,4,,0,2005,2300
59.0,3481.0,13.0,4095709.2700053644,4,,0,2005,2300
21.0,441.0,16.0,4095709.2700053644,4,,0,2005,2300
17.0,289.0,11.0,4095709.2700053644,4,,0,2005,2300
80.0,6400.0,16.0,2012239.771785244,1,,0,2005,1130
48.0,2304.0,19.0,5342229.482615693,5,,0,2005,3000
43.0,1849.0,16.0,5342229.482615693,5,,0,2005,3000
6.0,36.0,1.0,5342229.482615693,5,,0,2005,3000
1.0,1.0,0.0,5342229.482615693,5,,0,2005,3000
,,,5342229.482615693,5,,0,2005,3000
21.0,441.0,9.0,534222.9482615693,2,,1,2005,300
21.0,441.0,10.0,534222.9482615693,2,,1,2005,300
83.0,6889.0,19.0,7479121.27566197,1,,0,2005,4200
25.0,625.0,8.0,2457425.5620032186,5,,0,2005,1380
25.0,625.0,10.0,2457425.5620032186,5,40.0,0,2005,1380
23.0,529.0,8.0,2457425.5620032186,5,0.0,0,2005,1380
,,,2457425.5620032186,5,,0,2005,1380
4.0,16.0,0.0,2457425.5620032186,5,,0,2005,1380
54.0,2916.0,19.0,2671114.7413078463,1,,0,2005,1500
69.0,4761.0,12.0,6410675.379138831,3,,0,2005,3600
66.0,4356.0,,6410675.379138831,3,,0,2005,3600
34.0,1156.0,19.0,6410675.379138831,3,,0,2005,3600
54.0,2916.0,8.0,3383412.005656605,5,,0,2005,1900
54.0,2916.0,8.0,3383412.005656605,5,,0,2005,1900
27.0,729.0,13.0,3383412.005656605,5,,0,2005,1900
19.0,361.0,13.0,3383412.005656605,5,,0,2005,1900
24.0,576.0,15.0,3383412.005656605,5,,0,2005,1900
34.0,1156.0,15.0,1780743.1608718976,2,,0,2005,1000
30.0,900.0,14.0,1780743.1608718976,2,,0,2005,1000
77.0,5929.0,13.0,2452083.3325206027,1,,0,2005,1377
69.0,4761.0,16.0,1958817.4769590872,1,,0,2005,1100
64.0,4096.0,16.0,1513631.686741113,1,,0,2005,850
82.0,6724.0,13.0,1246520.2126103283,2,,0,2005,700
79.0,6241.0,8.0,1246520.2126103283,2,,0,2005,700
73.0,5329.0,8.0,1353364.8022626422,2,,0,2005,760
67.0,4489.0,8.0,1353364.8022626422,2,,0,2005,760
49.0,2401.0,16.0,9794087.384795437,3,,0,2005,5500
49.0,2401.0,13.0,9794087.384795437,3,,0,2005,5500
24.0,576.0,16.0,9794087.384795437,3,,0,2005,5500
62.0,3844.0,10.0,0.0,2,0.0,1,2005,0
61.0,3721.0,10.0,0.0,2,0.0,1,2005,0
42.0,1764.0,8.0,3116300.5315258205,6,50.0,0,2005,1750
41.0,1681.0,8.0,3116300.5315258205,6,40.0,0,2005,1750
17.0,289.0,10.0,3116300.5315258205,6,,0,2005,1750
10.0,100.0,4.0,3116300.5315258205,6,,0,2005,1750
4.0,16.0,0.0,3116300.5315258205,6,,0,2005,1750
1.0,1.0,0.0,3116300.5315258205,6,,0,2005,1750
38.0,1444.0,23.0,4451857.902179744,2,50.0,0,2005,2500
34.0,1156.0,19.0,4451857.902179744,2,40.0,0,2005,2500
79.0,6241.0,13.0,3205337.6895694155,2,0.0,0,2005,1800
76.0,5776.0,13.0,3205337.6895694155,2,0.0,0,2005,1800
45.0,2025.0,8.0,2938226.215438631,5,,0,2005,1650
39.0,1521.0,8.0,2938226.215438631,5,,0,2005,1650
23.0,529.0,9.0,2938226.215438631,5,,0,2005,1650
13.0,169.0,7.0,2938226.215438631,5,,0,2005,1650
6.0,36.0,2.0,2938226.215438631,5,,0,2005,1650
60.0,3600.0,9.0,4540895.060223339,3,,0,2005,2550
57.0,3249.0,8.0,4540895.060223339,3,,0,2005,2550
29.0,841.0,16.0,4540895.060223339,3,,0,2005,2550
39.0,1521.0,18.0,6232601.063051641,4,,0,2005,3500
30.0,900.0,12.0,6232601.063051641,4,,0,2005,3500
5.0,25.0,0.0,6232601.063051641,4,,0,2005,3500
,,,6232601.063051641,4,,0,2005,3500
45.0,2025.0,19.0,10862533.281318575,4,,0,2005,6100
45.0,2025.0,19.0,10862533.281318575,4,,0,2005,6100
15.0,225.0,11.0,10862533.281318575,4,,0,2005,6100
12.0,144.0,7.0,10862533.281318575,4,,0,2005,6100
53.0,2809.0,9.0,940232.3889403619,2,,0,2005,528
15.0,225.0,10.0,940232.3889403619,2,,0,2005,528
28.0,784.0,13.0,4701161.944701809,2,36.0,0,2005,2640
34.0,1156.0,13.0,4701161.944701809,2,59.0,0,2005,2640
78.0,6084.0,10.0,1584861.4131759887,2,,0,2005,890
71.0,5041.0,8.0,1584861.4131759887,2,,0,2005,890
52.0,2704.0,8.0,2019362.7444287317,3,45.0,0,2005,1134
46.0,2116.0,11.0,2019362.7444287317,3,0.0,0,2005,1134
20.0,400.0,10.0,2019362.7444287317,3,,0,2005,1134
35.0,1225.0,19.0,8191418.540010729,2,,0,2005,4600
33.0,1089.0,23.0,8191418.540010729,2,,0,2005,4600
69.0,4761.0,8.0,1246520.2126103283,2,,0,2005,700
60.0,3600.0,13.0,1246520.2126103283,2,,0,2005,700
76.0,5776.0,8.0,2671114.7413078463,1,,0,2005,1500
26.0,676.0,13.0,801334.4223923539,1,,0,2005,450
43.0,1849.0,13.0,1424594.528697518,4,,0,2005,800
44.0,1936.0,13.0,1424594.528697518,4,,0,2005,800
20.0,400.0,13.0,1424594.528697518,4,,0,2005,800
17.0,289.0,12.0,1424594.528697518,4,,0,2005,800
35.0,1225.0,16.0,3739560.637830985,2,,0,2005,2100
33.0,1089.0,16.0,3739560.637830985,2,,0,2005,2100
30.0,900.0,16.0,5342229.482615693,1,,0,2005,3000
78.0,6084.0,8.0,2225928.951089872,2,,0,2005,1250
70.0,4900.0,8.0,2225928.951089872,2,,0,2005,1250
54.0,2916.0,19.0,2564270.1516555324,4,0.0,0,2005,1440
62.0,3844.0,8.0,2564270.1516555324,4,48.0,0,2005,1440
25.0,625.0,15.0,2564270.1516555324,4,,0,2005,1440
23.0,529.0,14.0,2564270.1516555324,4,,0,2005,1440
76.0,5776.0,16.0,5609340.956746478,2,,0,2005,3150
76.0,5776.0,13.0,5609340.956746478,2,,0,2005,3150
57.0,3249.0,13.0,4095709.2700053644,2,,0,2005,2300
59.0,3481.0,10.0,4095709.2700053644,2,,0,2005,2300
76.0,5776.0,8.0,3917634.9539181744,2,,0,2005,2200
32.0,1024.0,19.0,3917634.9539181744,2,,0,2005,2200
60.0,3600.0,1.0,2384415.092407471,1,,0,2005,1339
54.0,2916.0,8.0,6588749.695226021,1,,0,2005,3700
26.0,676.0,13.0,1709513.4344370216,4,44.0,0,2005,960
25.0,625.0,13.0,1709513.4344370216,4,20.0,0,2005,960
3.0,9.0,,1709513.4344370216,4,,0,2005,960
24.0,576.0,13.0,1709513.4344370216,4,,0,2005,960
38.0,1444.0,19.0,6668883.137465256,4,,0,2005,3745
38.0,1444.0,19.0,6668883.137465256,4,,0,2005,3745
5.0,25.0,0.0,6668883.137465256,4,,0,2005,3745
4.0,16.0,0.0,6668883.137465256,4,,0,2005,3745
84.0,7056.0,8.0,872564.1488272297,1,,0,2005,490
46.0,2116.0,19.0,10550903.228165993,5,,0,2005,5925
47.0,2209.0,19.0,10550903.228165993,5,,0,2005,5925
10.0,100.0,5.0,10550903.228165993,5,,0,2005,5925
8.0,64.0,3.0,10550903.228165993,5,,0,2005,5925
6.0,36.0,1.0,10550903.228165993,5,,0,2005,5925
79.0,6241.0,19.0,1424594.528697518,1,,0,2005,800
30.0,900.0,19.0,4451857.902179744,1,,0,2005,2500
78.0,6084.0,8.0,2884803.920612474,3,,0,2005,1620
48.0,2304.0,12.0,2884803.920612474,3,56.0,0,2005,1620
39.0,1521.0,15.0,2884803.920612474,3,0.0,0,2005,1620
68.0,4624.0,8.0,801334.4223923539,1,,0,2005,450
29.0,841.0,19.0,17807431.608718976,1,,0,2005,10000
57.0,3249.0,14.0,5947682.157312138,6,,0,2005,3340
52.0,2704.0,13.0,5947682.157312138,6,,0,2005,3340
30.0,900.0,13.0,5947682.157312138,6,,0,2005,3340
28.0,784.0,13.0,5947682.157312138,6,,0,2005,3340
18.0,324.0,12.0,5947682.157312138,6,,0,2005,3340
78.0,6084.0,8.0,5947682.157312138,6,,0,2005,3340
49.0,2401.0,13.0,2849189.057395036,5,,0,2005,1600
33.0,1089.0,13.0,2849189.057395036,5,,0,2005,1600
25.0,625.0,13.0,2849189.057395036,5,,0,2005,1600
26.0,676.0,13.0,2849189.057395036,5,,0,2005,1600
16.0,256.0,12.0,2849189.057395036,5,,0,2005,1600
49.0,2401.0,10.0,1780743.1608718976,2,,0,2005,1000
54.0,2916.0,13.0,1780743.1608718976,2,,0,2005,1000
48.0,2304.0,17.0,4718969.376310528,3,,0,2005,2650
15.0,225.0,10.0,4718969.376310528,3,,0,2005,2650
79.0,6241.0,8.0,4718969.376310528,3,,0,2005,2650
80.0,6400.0,13.0,2475232.9936119374,2,,0,2005,1390
64.0,4096.0,13.0,2475232.9936119374,2,,0,2005,1390
62.0,3844.0,10.0,1567053.98156727,2,0.0,0,2005,880
60.0,3600.0,10.0,1567053.98156727,2,42.0,0,2005,880
25.0,625.0,11.0,1015023.6016969816,1,,0,2005,570
30.0,900.0,16.0,1246520.2126103283,1,,0,2005,700
30.0,900.0,23.0,2493040.4252206567,1,,0,2005,1400
68.0,4624.0,16.0,762158.0728531722,1,,0,2005,428
36.0,1296.0,11.0,2136891.793046277,6,72.0,0,2005,1200
50.0,2500.0,8.0,2136891.793046277,6,8.0,0,2005,1200
21.0,441.0,13.0,2136891.793046277,6,,0,2005,1200
18.0,324.0,13.0,2136891.793046277,6,,0,2005,1200
15.0,225.0,8.0,2136891.793046277,6,,0,2005,1200
13.0,169.0,9.0,2136891.793046277,6,,0,2005,1200
30.0,900.0,13.0,1958817.4769590872,3,20.0,0,2005,1100
33.0,1089.0,15.0,1958817.4769590872,3,30.0,0,2005,1100
3.0,9.0,,1958817.4769590872,3,,0,2005,1100
94.0,8836.0,19.0,2225928.951089872,2,,0,2005,1250
78.0,6084.0,13.0,2225928.951089872,2,,0,2005,1250
79.0,6241.0,8.0,1068445.8965231385,1,,0,2005,600
26.0,676.0,13.0,1513631.686741113,1,,0,2005,850
68.0,4624.0,16.0,1246520.2126103283,1,,0,2005,700
43.0,1849.0,5.0,2421810.6987857805,5,51.0,0,2005,1360
45.0,2025.0,8.0,2421810.6987857805,5,45.0,0,2005,1360
26.0,676.0,11.0,2421810.6987857805,5,,0,2005,1360
8.0,64.0,4.0,2421810.6987857805,5,,0,2005,1360
20.0,400.0,13.0,2421810.6987857805,5,,0,2005,1360
55.0,3025.0,19.0,6544231.116204224,4,,0,2005,3675
44.0,1936.0,16.0,6544231.116204224,4,,0,2005,3675
17.0,289.0,12.0,6544231.116204224,4,,0,2005,3675
15.0,225.0,11.0,6544231.116204224,4,,0,2005,3675
59.0,3481.0,8.0,2760151.8993514413,4,,0,2005,1550
75.0,5625.0,7.0,2760151.8993514413,4,,0,2005,1550
19.0,361.0,12.0,2760151.8993514413,4,,0,2005,1550
10.0,100.0,6.0,2760151.8993514413,4,,0,2005,1550
77.0,5929.0,8.0,1816358.0240893355,2,,0,2005,1020
48.0,2304.0,17.0,1816358.0240893355,2,,0,2005,1020
39.0,1521.0,19.0,4540895.060223339,3,,0,2005,2550
4.0,16.0,0.0,4540895.060223339,3,,0,2005,2550
9.0,81.0,4.0,4540895.060223339,3,,0,2005,2550
27.0,729.0,8.0,1068445.8965231385,1,,0,2005,600
42.0,1764.0,4.0,1780743.1608718976,4,,0,2005,1000
40.0,1600.0,8.0,1780743.1608718976,4,,0,2005,1000
15.0,225.0,10.0,1780743.1608718976,4,,0,2005,1000
10.0,100.0,5.0,1780743.1608718976,4,,0,2005,1000
92.0,8464.0,8.0,2653307.3096991275,2,,0,2005,1490
88.0,7744.0,8.0,2653307.3096991275,2,,0,2005,1490
67.0,4489.0,13.0,4451857.902179744,4,,0,2005,2500
65.0,4225.0,,4451857.902179744,4,,0,2005,2500
37.0,1369.0,,4451857.902179744,4,,0,2005,2500
35.0,1225.0,13.0,4451857.902179744,4,,0,2005,2500
46.0,2116.0,19.0,21368917.93046277,4,,0,2005,12000
41.0,1681.0,19.0,21368917.93046277,4,,0,2005,12000
5.0,25.0,0.0,21368917.93046277,4,,0,2005,12000
3.0,9.0,0.0,21368917.93046277,4,,0,2005,12000
33.0,1089.0,19.0,2893707.6364168334,1,,0,2005,1625
78.0,6084.0,6.0,548468.8935485445,1,,0,2005,308
86.0,7396.0,8.0,1246520.2126103283,1,,0,2005,700
75.0,5625.0,19.0,6855861.169356805,2,,0,2005,3850
75.0,5625.0,19.0,6855861.169356805,2,,0,2005,3850
27.0,729.0,13.0,2136891.793046277,3,,0,2005,1200
27.0,729.0,14.0,2136891.793046277,3,,0,2005,1200
1.0,1.0,0.0,2136891.793046277,3,,0,2005,1200
25.0,625.0,14.0,2849189.057395036,1,,0,2005,1600
53.0,2809.0,19.0,3862431.9159311457,3,,0,2005,2169
25.0,625.0,15.0,3862431.9159311457,3,,0,2005,2169
26.0,676.0,15.0,3862431.9159311457,3,,0,2005,2169
79.0,6241.0,8.0,1549246.5499585508,2,,0,2005,870
44.0,1936.0,11.0,1549246.5499585508,2,,0,2005,870
54.0,2916.0,8.0,997216.1700882626,2,,0,2005,560
19.0,361.0,14.0,997216.1700882626,2,,0,2005,560
52.0,2704.0,19.0,7479121.27566197,3,,0,2005,4200
24.0,576.0,16.0,7479121.27566197,3,,0,2005,4200
24.0,576.0,16.0,7479121.27566197,3,,0,2005,4200
33.0,1089.0,13.0,712297.264348759,2,,0,2005,400
,,,712297.264348759,2,,0,2005,400
61.0,3721.0,1.0,4897043.692397718,3,,0,2005,2750
59.0,3481.0,1.0,4897043.692397718,3,,0,2005,2750
18.0,324.0,14.0,4897043.692397718,3,,0,2005,2750
35.0,1225.0,13.0,1335557.3706539231,3,,0,2005,750
37.0,1369.0,13.0,1335557.3706539231,3,,0,2005,750
4.0,16.0,0.0,1335557.3706539231,3,,0,2005,750
49.0,2401.0,13.0,4451857.902179744,4,,0,2005,2500
19.0,361.0,13.0,4451857.902179744,4,,0,2005,2500
18.0,324.0,13.0,4451857.902179744,4,,0,2005,2500
16.0,256.0,12.0,4451857.902179744,4,,0,2005,2500
62.0,3844.0,13.0,2136891.793046277,1,,0,2005,1200
75.0,5625.0,8.0,1522535.4025454724,2,,0,2005,855
42.0,1764.0,9.0,1522535.4025454724,2,,0,2005,855
43.0,1849.0,12.0,2956033.6470473497,2,,0,2005,1660
38.0,1444.0,19.0,2956033.6470473497,2,,0,2005,1660
58.0,3364.0,13.0,4843621.397571561,4,,0,2005,2720
52.0,2704.0,19.0,4843621.397571561,4,,0,2005,2720
17.0,289.0,12.0,4843621.397571561,4,,0,2005,2720
10.0,100.0,6.0,4843621.397571561,4,,0,2005,2720
45.0,2025.0,8.0,1282135.0758277662,5,,1,2005,720
18.0,324.0,11.0,1282135.0758277662,5,,1,2005,720
15.0,225.0,8.0,1282135.0758277662,5,,1,2005,720
13.0,169.0,8.0,1282135.0758277662,5,,1,2005,720
12.0,144.0,6.0,1282135.0758277662,5,,1,2005,720
47.0,2209.0,16.0,6499712.537182426,4,,0,2005,3650
51.0,2601.0,16.0,6499712.537182426,4,,0,2005,3650
21.0,441.0,16.0,6499712.537182426,4,,0,2005,3650
18.0,324.0,13.0,6499712.537182426,4,,0,2005,3650
30.0,900.0,13.0,4220361.291266398,3,,0,2005,2370
31.0,961.0,13.0,4220361.291266398,3,,0,2005,2370
6.0,36.0,1.0,4220361.291266398,3,,0,2005,2370
48.0,2304.0,9.0,1399664.1244453115,6,,1,2005,786
43.0,1849.0,8.0,1399664.1244453115,6,,1,2005,786
27.0,729.0,9.0,1399664.1244453115,6,,1,2005,786
29.0,841.0,13.0,1399664.1244453115,6,,1,2005,786
37.0,1369.0,0.0,1399664.1244453115,6,,1,2005,786
44.0,1936.0,0.0,1399664.1244453115,6,,1,2005,786
84.0,7056.0,16.0,2314966.1091334666,2,,0,2005,1300
47.0,2209.0,16.0,2314966.1091334666,2,,0,2005,1300
72.0,5184.0,13.0,2062100.5802896575,3,,0,2005,1158
71.0,5041.0,16.0,2062100.5802896575,3,,0,2005,1158
23.0,529.0,15.0,2062100.5802896575,3,,0,2005,1158
56.0,3136.0,13.0,712297.264348759,1,,0,2005,400
76.0,5776.0,19.0,4808006.534354123,2,,0,2005,2700
54.0,2916.0,13.0,4808006.534354123,2,,0,2005,2700
73.0,5329.0,16.0,4095709.2700053644,3,,0,2005,2300
70.0,4900.0,13.0,4095709.2700053644,3,,0,2005,2300
34.0,1156.0,19.0,4095709.2700053644,3,,0,2005,2300
73.0,5329.0,14.0,712297.264348759,1,,0,2005,400
70.0,4900.0,13.0,708735.7780270153,2,,0,2005,398
31.0,961.0,13.0,708735.7780270153,2,,0,2005,398
44.0,1936.0,13.0,712297.264348759,5,,1,2005,400
36.0,1296.0,13.0,712297.264348759,5,,1,2005,400
17.0,289.0,13.0,712297.264348759,5,,1,2005,400
14.0,196.0,10.0,712297.264348759,5,,1,2005,400
14.0,196.0,10.0,712297.264348759,5,,1,2005,400
70.0,4900.0,8.0,1068445.8965231385,2,,0,2005,600
62.0,3844.0,8.0,1068445.8965231385,2,,0,2005,600
48.0,2304.0,13.0,1193097.9177841714,3,,0,2005,670
18.0,324.0,11.0,1193097.9177841714,3,,0,2005,670
1.0,1.0,0.0,1193097.9177841714,3,,0,2005,670
89.0,7921.0,16.0,2582077.5832642512,3,,0,2005,1450
90.0,8100.0,19.0,2582077.5832642512,3,,0,2005,1450
53.0,2809.0,19.0,2582077.5832642512,3,,0,2005,1450
24.0,576.0,8.0,801334.4223923539,1,,0,2005,450
51.0,2601.0,13.0,890371.5804359488,2,,0,2005,500
28.0,784.0,13.0,890371.5804359488,2,,0,2005,500
55.0,3025.0,16.0,1173509.7430145806,1,,0,2005,659
75.0,5625.0,8.0,2136891.793046277,2,,0,2005,1200
75.0,5625.0,8.0,2136891.793046277,2,,0,2005,1200
75.0,5625.0,8.0,890371.5804359488,2,,0,2005,500
74.0,5476.0,8.0,890371.5804359488,2,,0,2005,500
29.0,841.0,16.0,1780743.1608718976,1,,0,2005,1000
69.0,4761.0,15.0,3664769.425074365,2,,0,2005,2058
47.0,2209.0,19.0,3664769.425074365,2,,0,2005,2058
48.0,2304.0,13.0,2314966.1091334666,4,,0,2005,1300
46.0,2116.0,12.0,2314966.1091334666,4,,0,2005,1300
19.0,361.0,13.0,2314966.1091334666,4,,0,2005,1300
17.0,289.0,12.0,2314966.1091334666,4,,0,2005,1300
39.0,1521.0,19.0,2047854.6350026822,2,,0,2005,1150
37.0,1369.0,,2047854.6350026822,2,,0,2005,1150
40.0,1600.0,13.0,2297158.677524748,4,,0,2005,1290
32.0,1024.0,13.0,2297158.677524748,4,,0,2005,1290
5.0,25.0,0.0,2297158.677524748,4,,0,2005,1290
1.0,1.0,0.0,2297158.677524748,4,,0,2005,1290
78.0,6084.0,8.0,1089814.8144536014,2,,0,2005,612
73.0,5329.0,8.0,1089814.8144536014,2,,0,2005,612
66.0,4356.0,19.0,3027263.373482226,2,,0,2005,1700
56.0,3136.0,19.0,3027263.373482226,2,,0,2005,1700
57.0,3249.0,19.0,2314966.1091334666,3,,0,2005,1300
20.0,400.0,16.0,2314966.1091334666,3,,0,2005,1300
18.0,324.0,,2314966.1091334666,3,,0,2005,1300
50.0,2500.0,3.0,4238168.722875116,4,0.0,0,2005,2380
38.0,1444.0,8.0,4238168.722875116,4,27.0,0,2005,2380
16.0,256.0,10.0,4238168.722875116,4,,0,2005,2380
15.0,225.0,9.0,4238168.722875116,4,,0,2005,2380
38.0,1444.0,16.0,2635499.878090408,4,,0,2005,1480
37.0,1369.0,13.0,2635499.878090408,4,,0,2005,1480
18.0,324.0,12.0,2635499.878090408,4,,0,2005,1480
17.0,289.0,12.0,2635499.878090408,4,,0,2005,1480
33.0,1089.0,19.0,5698378.114790072,2,,0,2005,3200
32.0,1024.0,19.0,5698378.114790072,2,,0,2005,3200
26.0,676.0,13.0,2314966.1091334666,2,,0,2005,1300
27.0,729.0,19.0,2314966.1091334666,2,,0,2005,1300
50.0,2500.0,19.0,3062878.2366996636,2,,0,2005,1720
8.0,64.0,3.0,3062878.2366996636,2,,0,2005,1720
49.0,2401.0,14.0,2136891.793046277,2,,0,2005,1200
21.0,441.0,13.0,2136891.793046277,2,,0,2005,1200
79.0,6241.0,19.0,2279351.245916029,1,,0,2005,1280
42.0,1764.0,17.0,6232601.063051641,2,,0,2005,3500
13.0,169.0,8.0,6232601.063051641,2,,0,2005,3500
29.0,841.0,19.0,3383412.005656605,2,,0,2005,1900
38.0,1444.0,19.0,3383412.005656605,2,,0,2005,1900
29.0,841.0,15.0,3080685.668308383,2,45.0,0,2005,1730
25.0,625.0,15.0,3080685.668308383,2,38.0,0,2005,1730
48.0,2304.0,8.0,2225928.951089872,6,0.0,0,2005,1250
42.0,1764.0,13.0,2225928.951089872,6,48.0,0,2005,1250
20.0,400.0,10.0,2225928.951089872,6,,0,2005,1250
17.0,289.0,12.0,2225928.951089872,6,,0,2005,1250
15.0,225.0,8.0,2225928.951089872,6,,0,2005,1250
8.0,64.0,3.0,2225928.951089872,6,,0,2005,1250
43.0,1849.0,10.0,2314966.1091334666,4,,0,2005,1300
39.0,1521.0,8.0,2314966.1091334666,4,,0,2005,1300
24.0,576.0,13.0,2314966.1091334666,4,,0,2005,1300
13.0,169.0,8.0,2314966.1091334666,4,,0,2005,1300
46.0,2116.0,23.0,1780743.1608718976,5,,0,2005,1000
49.0,2401.0,16.0,1780743.1608718976,5,,0,2005,1000
19.0,361.0,12.0,1780743.1608718976,5,,0,2005,1000
16.0,256.0,11.0,1780743.1608718976,5,,0,2005,1000
14.0,196.0,9.0,1780743.1608718976,5,,0,2005,1000
22.0,484.0,15.0,1780743.1608718976,2,,0,2005,1000
18.0,324.0,15.0,1780743.1608718976,2,,0,2005,1000
79.0,6241.0,12.0,895713.8099185645,1,,0,2005,503
53.0,2809.0,8.0,1702390.461793534,3,16.0,0,2005,956
54.0,2916.0,8.0,1702390.461793534,3,0.0,0,2005,956
18.0,324.0,11.0,1702390.461793534,3,,0,2005,956
50.0,2500.0,11.0,3935442.3855268937,5,,0,2005,2210
57.0,3249.0,,3935442.3855268937,5,,0,2005,2210
27.0,729.0,18.0,3935442.3855268937,5,,0,2005,2210
25.0,625.0,17.0,3935442.3855268937,5,,0,2005,2210
20.0,400.0,14.0,3935442.3855268937,5,,0,2005,2210
58.0,3364.0,6.0,4252414.668162092,5,,0,2005,2388
30.0,900.0,15.0,4252414.668162092,5,,0,2005,2388
24.0,576.0,13.0,4252414.668162092,5,,0,2005,2388
86.0,7396.0,3.0,4252414.668162092,5,,0,2005,2388
53.0,2809.0,8.0,4252414.668162092,5,,0,2005,2388
33.0,1089.0,19.0,1958817.4769590872,4,,0,2005,1100
35.0,1225.0,19.0,1958817.4769590872,4,,0,2005,1100
5.0,25.0,0.0,1958817.4769590872,4,,0,2005,1100
1.0,1.0,0.0,1958817.4769590872,4,,0,2005,1100
77.0,5929.0,4.0,1157483.0545667333,1,,0,2005,650
86.0,7396.0,4.0,1047076.9785926758,2,,0,2005,588
76.0,5776.0,8.0,1047076.9785926758,2,,0,2005,588
87.0,7569.0,13.0,2030047.2033939632,2,,0,2005,1140
71.0,5041.0,8.0,2030047.2033939632,2,,0,2005,1140
67.0,4489.0,11.0,637506.0515921393,1,,0,2005,358
70.0,4900.0,8.0,2386195.835568343,5,,0,2005,1340
